File Name,Sample Type
normal_001.csv,0
normal_002.csv,0
normal_004.csv,0
normal_005.csv,0
normal_006.csv,0
normal_007.csv,0
normal_008.csv,0
normal_009.csv,0
normal_010.csv,0
normal_011.csv,0
normal_012.csv,0
normal_013.csv,0
normal_014.csv,0
normal_015.csv,0
normal_016.csv,0
normal_017.csv,0
normal_021.csv,0
normal_022.csv,0
normal_023.csv,0
normal_025.csv,0
normal_026.csv,0
normal_028.csv,0
normal_030.csv,0
normal_031.csv,0
normal_035.csv,0
normal_036.csv,0
normal_038.csv,0
normal_041.csv,0
normal_042.csv,0
normal_046.csv,0
normal_047.csv,0
normal_048.csv,0
normal_052.csv,0
normal_053.csv,0
normal_055.csv,0
normal_056.csv,0
normal_058.csv,0
normal_059.csv,0
normal_067.csv,0
normal_069.csv,0
normal_070.csv,0
normal_074.csv,0
normal_075.csv,0
normal_076.csv,0
normal_078.csv,0
normal_080.csv,0
normal_081.csv,0
normal_082.csv,0
normal_085.csv,0
normal_087.csv,0
normal_088.csv,0
normal_091.csv,0
normal_093.csv,0
normal_094.csv,0
normal_097.csv,0
normal_098.csv,0
normal_100.csv,0
normal_103.csv,0
normal_104.csv,0
normal_107.csv,0
normal_108.csv,0
normal_109.csv,0
normal_110.csv,0
normal_111.csv,0
normal_115.csv,0
normal_116.csv,0
normal_117.csv,0
normal_118.csv,0
normal_123.csv,0
normal_124.csv,0
normal_127.csv,0
normal_129.csv,0
normal_130.csv,0
normal_133.csv,0
normal_135.csv,0
normal_136.csv,0
normal_137.csv,0
normal_138.csv,0
normal_140.csv,0
normal_141.csv,0
normal_143.csv,0
normal_144.csv,0
normal_145.csv,0
normal_146.csv,0
normal_147.csv,0
normal_149.csv,0
normal_154.csv,0
normal_155.csv,0
normal_156.csv,0
normal_157.csv,0
normal_160.csv,0
tumor_002.csv,1
tumor_004.csv,1
tumor_006.csv,1
tumor_007.csv,1
tumor_008.csv,1
tumor_010.csv,1
tumor_011.csv,1
tumor_012.csv,1
tumor_014.csv,1
tumor_016.csv,1
tumor_017.csv,1
tumor_018.csv,1
tumor_020.csv,1
tumor_021.csv,1
tumor_023.csv,1
tumor_024.csv,1
tumor_025.csv,1
tumor_028.csv,1
tumor_030.csv,1
tumor_031.csv,1
tumor_033.csv,1
tumor_035.csv,1
tumor_038.csv,1
tumor_039.csv,1
tumor_041.csv,1
tumor_044.csv,1
tumor_045.csv,1
tumor_046.csv,1
tumor_047.csv,1
tumor_050.csv,1
tumor_054.csv,1
tumor_055.csv,1
tumor_056.csv,1
tumor_057.csv,1
tumor_058.csv,1
tumor_059.csv,1
tumor_062.csv,1
tumor_064.csv,1
tumor_066.csv,1
tumor_067.csv,1
tumor_070.csv,1
tumor_071.csv,1
tumor_072.csv,1
tumor_073.csv,1
tumor_074.csv,1
tumor_076.csv,1
tumor_077.csv,1
tumor_079.csv,1
tumor_080.csv,1
tumor_083.csv,1
tumor_084.csv,1
tumor_085.csv,1
tumor_089.csv,1
tumor_090.csv,1
tumor_091.csv,1
tumor_092.csv,1
tumor_095.csv,1
tumor_096.csv,1
tumor_097.csv,1
tumor_099.csv,1
tumor_100.csv,1
tumor_102.csv,1
tumor_103.csv,1
tumor_105.csv,1
tumor_106.csv,1
tumor_107.csv,1
tumor_108.csv,1
tumor_109.csv,1
tumor_110.csv,1
tumor_111.csv,1
test_002.csv,1
test_003.csv,0
test_004.csv,1
test_005.csv,0
test_007.csv,0
test_008.csv,1
test_010.csv,1
test_011.csv,1
test_012.csv,0
test_013.csv,1
test_015.csv,0
test_018.csv,0
test_020.csv,0
test_021.csv,1
test_022.csv,0
test_023.csv,0
test_024.csv,0
test_026.csv,1
test_030.csv,1
test_031.csv,0
test_032.csv,0
test_033.csv,1
test_034.csv,0
test_035.csv,0
test_037.csv,0
test_038.csv,1
test_042.csv,0
test_043.csv,0
test_048.csv,1
test_051.csv,1
test_054.csv,0
test_057.csv,0
test_058.csv,0
test_059.csv,0
test_060.csv,0
test_061.csv,1
test_063.csv,0
test_064.csv,1
test_065.csv,1
test_066.csv,1
test_071.csv,1
test_072.csv,0
test_073.csv,1
test_074.csv,1
test_075.csv,1
test_076.csv,0
test_078.csv,0
test_080.csv,0
test_083.csv,0
test_085.csv,0
test_086.csv,0
test_087.csv,0
test_089.csv,0
test_090.csv,1
test_092.csv,1
test_094.csv,1
test_095.csv,0
test_096.csv,0
test_097.csv,1
test_101.csv,0
test_103.csv,0
test_106.csv,0
test_107.csv,0
test_108.csv,1
test_109.csv,0
test_110.csv,1
test_112.csv,0
test_113.csv,1
test_114.csv,1
test_115.csv,0
test_116.csv,1
test_117.csv,1
test_122.csv,1
test_123.csv,0
test_125.csv,0
test_127.csv,0
test_128.csv,0
test_130.csv,0
