bag_id,x,y
32,65536,0
33,67584,0
34,69632,0
35,71680,0
36,73728,0
37,75776,0
38,77824,0
39,79872,0
75,61440,2048
76,63488,2048
77,65536,2048
78,67584,2048
79,69632,2048
80,71680,2048
81,73728,2048
82,75776,2048
83,77824,2048
84,79872,2048
85,81920,2048
105,30720,4096
106,32768,4096
107,34816,4096
108,36864,4096
109,38912,4096
110,40960,4096
120,61440,4096
121,63488,4096
122,65536,4096
123,67584,4096
124,69632,4096
125,71680,4096
126,73728,4096
127,75776,4096
128,77824,4096
129,79872,4096
130,81920,4096
150,30720,6144
151,32768,6144
152,34816,6144
153,36864,6144
154,38912,6144
155,40960,6144
156,43008,6144
157,45056,6144
158,47104,6144
159,49152,6144
160,51200,6144
161,53248,6144
164,59392,6144
165,61440,6144
166,63488,6144
167,65536,6144
168,67584,6144
169,69632,6144
170,71680,6144
171,73728,6144
172,75776,6144
173,77824,6144
174,79872,6144
175,81920,6144
194,28672,8192
195,30720,8192
196,32768,8192
197,34816,8192
198,36864,8192
199,38912,8192
200,40960,8192
201,43008,8192
202,45056,8192
203,47104,8192
204,49152,8192
205,51200,8192
206,53248,8192
209,59392,8192
210,61440,8192
211,63488,8192
212,65536,8192
213,67584,8192
214,69632,8192
215,71680,8192
216,73728,8192
217,75776,8192
218,77824,8192
219,79872,8192
220,81920,8192
221,83968,8192
233,16384,10240
234,18432,10240
237,24576,10240
238,26624,10240
239,28672,10240
240,30720,10240
241,32768,10240
242,34816,10240
243,36864,10240
244,38912,10240
245,40960,10240
246,43008,10240
247,45056,10240
248,47104,10240
249,49152,10240
250,51200,10240
251,53248,10240
254,59392,10240
255,61440,10240
256,63488,10240
257,65536,10240
258,67584,10240
259,69632,10240
260,71680,10240
261,73728,10240
262,75776,10240
263,77824,10240
264,79872,10240
265,81920,10240
266,83968,10240
267,86016,10240
277,14336,12288
278,16384,12288
279,18432,12288
280,20480,12288
281,22528,12288
282,24576,12288
283,26624,12288
284,28672,12288
285,30720,12288
286,32768,12288
287,34816,12288
288,36864,12288
289,38912,12288
290,40960,12288
291,43008,12288
292,45056,12288
293,47104,12288
294,49152,12288
295,51200,12288
296,53248,12288
297,55296,12288
298,57344,12288
299,59392,12288
300,61440,12288
301,63488,12288
302,65536,12288
303,67584,12288
304,69632,12288
305,71680,12288
306,73728,12288
307,75776,12288
308,77824,12288
309,79872,12288
310,81920,12288
311,83968,12288
312,86016,12288
313,88064,12288
321,12288,14336
322,14336,14336
323,16384,14336
324,18432,14336
325,20480,14336
326,22528,14336
327,24576,14336
328,26624,14336
329,28672,14336
330,30720,14336
331,32768,14336
332,34816,14336
333,36864,14336
334,38912,14336
335,40960,14336
336,43008,14336
337,45056,14336
338,47104,14336
339,49152,14336
340,51200,14336
341,53248,14336
342,55296,14336
343,57344,14336
344,59392,14336
345,61440,14336
346,63488,14336
347,65536,14336
348,67584,14336
349,69632,14336
350,71680,14336
351,73728,14336
352,75776,14336
353,77824,14336
354,79872,14336
355,81920,14336
356,83968,14336
357,86016,14336
358,88064,14336
365,10240,16384
366,12288,16384
367,14336,16384
368,16384,16384
369,18432,16384
370,20480,16384
371,22528,16384
372,24576,16384
373,26624,16384
374,28672,16384
375,30720,16384
376,32768,16384
377,34816,16384
378,36864,16384
379,38912,16384
380,40960,16384
381,43008,16384
382,45056,16384
383,47104,16384
384,49152,16384
385,51200,16384
386,53248,16384
387,55296,16384
388,57344,16384
389,59392,16384
390,61440,16384
391,63488,16384
392,65536,16384
393,67584,16384
394,69632,16384
395,71680,16384
396,73728,16384
397,75776,16384
398,77824,16384
399,79872,16384
400,81920,16384
401,83968,16384
402,86016,16384
403,88064,16384
404,90112,16384
409,8192,18432
410,10240,18432
411,12288,18432
412,14336,18432
413,16384,18432
414,18432,18432
415,20480,18432
416,22528,18432
417,24576,18432
418,26624,18432
419,28672,18432
420,30720,18432
421,32768,18432
422,34816,18432
423,36864,18432
424,38912,18432
425,40960,18432
426,43008,18432
427,45056,18432
428,47104,18432
429,49152,18432
430,51200,18432
431,53248,18432
432,55296,18432
433,57344,18432
434,59392,18432
435,61440,18432
436,63488,18432
437,65536,18432
438,67584,18432
439,69632,18432
440,71680,18432
441,73728,18432
442,75776,18432
443,77824,18432
444,79872,18432
445,81920,18432
446,83968,18432
447,86016,18432
448,88064,18432
449,90112,18432
453,6144,20480
454,8192,20480
455,10240,20480
456,12288,20480
457,14336,20480
458,16384,20480
459,18432,20480
460,20480,20480
461,22528,20480
462,24576,20480
463,26624,20480
464,28672,20480
465,30720,20480
466,32768,20480
467,34816,20480
468,36864,20480
469,38912,20480
470,40960,20480
471,43008,20480
472,45056,20480
473,47104,20480
474,49152,20480
475,51200,20480
476,53248,20480
477,55296,20480
478,57344,20480
479,59392,20480
480,61440,20480
481,63488,20480
482,65536,20480
483,67584,20480
484,69632,20480
485,71680,20480
486,73728,20480
487,75776,20480
488,77824,20480
489,79872,20480
490,81920,20480
491,83968,20480
492,86016,20480
493,88064,20480
498,6144,22528
499,8192,22528
500,10240,22528
501,12288,22528
502,14336,22528
503,16384,22528
504,18432,22528
505,20480,22528
506,22528,22528
507,24576,22528
508,26624,22528
509,28672,22528
510,30720,22528
511,32768,22528
512,34816,22528
513,36864,22528
514,38912,22528
515,40960,22528
516,43008,22528
517,45056,22528
518,47104,22528
519,49152,22528
520,51200,22528
521,53248,22528
522,55296,22528
523,57344,22528
524,59392,22528
525,61440,22528
526,63488,22528
527,65536,22528
528,67584,22528
529,69632,22528
530,71680,22528
531,73728,22528
532,75776,22528
533,77824,22528
534,79872,22528
535,81920,22528
536,83968,22528
537,86016,22528
538,88064,22528
543,6144,24576
544,8192,24576
545,10240,24576
546,12288,24576
547,14336,24576
548,16384,24576
549,18432,24576
550,20480,24576
551,22528,24576
552,24576,24576
553,26624,24576
554,28672,24576
555,30720,24576
556,32768,24576
557,34816,24576
558,36864,24576
559,38912,24576
560,40960,24576
561,43008,24576
562,45056,24576
563,47104,24576
564,49152,24576
565,51200,24576
566,53248,24576
567,55296,24576
568,57344,24576
569,59392,24576
570,61440,24576
571,63488,24576
572,65536,24576
573,67584,24576
574,69632,24576
575,71680,24576
576,73728,24576
577,75776,24576
578,77824,24576
579,79872,24576
580,81920,24576
581,83968,24576
582,86016,24576
583,88064,24576
585,0,26624
586,2048,26624
587,4096,26624
588,6144,26624
589,8192,26624
590,10240,26624
591,12288,26624
592,14336,26624
593,16384,26624
594,18432,26624
595,20480,26624
596,22528,26624
597,24576,26624
598,26624,26624
599,28672,26624
600,30720,26624
601,32768,26624
602,34816,26624
603,36864,26624
604,38912,26624
605,40960,26624
606,43008,26624
607,45056,26624
608,47104,26624
609,49152,26624
