bag_id,x,y
56,18432,2048
99,10240,4096
100,12288,4096
101,14336,4096
102,16384,4096
103,18432,4096
144,6144,6144
145,8192,6144
146,10240,6144
147,12288,6144
148,14336,6144
149,16384,6144
150,18432,6144
151,20480,6144
152,22528,6144
190,4096,8192
191,6144,8192
192,8192,8192
193,10240,8192
194,12288,8192
195,14336,8192
196,16384,8192
197,18432,8192
198,20480,8192
199,22528,8192
200,24576,8192
225,75776,8192
226,77824,8192
227,79872,8192
228,81920,8192
229,83968,8192
237,4096,10240
238,6144,10240
239,8192,10240
240,10240,10240
241,12288,10240
242,14336,10240
243,16384,10240
244,18432,10240
245,20480,10240
246,22528,10240
247,24576,10240
248,26624,10240
269,69632,10240
270,71680,10240
271,73728,10240
272,75776,10240
273,77824,10240
274,79872,10240
275,81920,10240
276,83968,10240
277,86016,10240
278,88064,10240
284,4096,12288
285,6144,12288
286,8192,12288
287,10240,12288
288,12288,12288
289,14336,12288
290,16384,12288
291,18432,12288
292,20480,12288
293,22528,12288
294,24576,12288
295,26624,12288
316,69632,12288
317,71680,12288
318,73728,12288
319,75776,12288
320,77824,12288
321,79872,12288
322,81920,12288
323,83968,12288
324,86016,12288
325,88064,12288
331,4096,14336
332,6144,14336
333,8192,14336
334,10240,14336
335,12288,14336
336,14336,14336
337,16384,14336
338,18432,14336
339,20480,14336
340,22528,14336
341,24576,14336
342,26624,14336
363,69632,14336
364,71680,14336
365,73728,14336
366,75776,14336
367,77824,14336
368,79872,14336
369,81920,14336
370,83968,14336
371,86016,14336
372,88064,14336
373,90112,14336
378,4096,16384
379,6144,16384
380,8192,16384
381,10240,16384
382,12288,16384
383,14336,16384
384,16384,16384
385,18432,16384
386,20480,16384
387,22528,16384
388,24576,16384
389,26624,16384
410,69632,16384
411,71680,16384
412,73728,16384
413,75776,16384
414,77824,16384
415,79872,16384
416,81920,16384
417,83968,16384
418,86016,16384
419,88064,16384
420,90112,16384
426,6144,18432
427,8192,18432
428,10240,18432
429,12288,18432
430,14336,18432
431,16384,18432
432,18432,18432
433,20480,18432
434,22528,18432
435,24576,18432
436,26624,18432
457,69632,18432
458,71680,18432
459,73728,18432
460,75776,18432
461,77824,18432
462,79872,18432
463,81920,18432
464,83968,18432
465,86016,18432
466,88064,18432
467,90112,18432
477,14336,20480
478,16384,20480
479,18432,20480
480,20480,20480
481,22528,20480
482,24576,20480
483,26624,20480
484,28672,20480
504,69632,20480
505,71680,20480
506,73728,20480
507,75776,20480
508,77824,20480
509,79872,20480
510,81920,20480
511,83968,20480
512,86016,20480
513,88064,20480
514,90112,20480
515,92160,20480
529,24576,22528
530,26624,22528
531,28672,22528
552,71680,22528
553,73728,22528
554,75776,22528
555,77824,22528
556,79872,22528
557,81920,22528
558,83968,22528
559,86016,22528
560,88064,22528
561,90112,22528
562,92160,22528
603,79872,24576
604,81920,24576
605,83968,24576
606,86016,24576
607,88064,24576
608,90112,24576
609,92160,24576
654,88064,26624
655,90112,26624
656,92160,26624
