File Name,Sample Type
normal_001.csv,0
normal_002.csv,0
normal_003.csv,0
normal_006.csv,0
normal_007.csv,0
normal_009.csv,0
normal_010.csv,0
normal_012.csv,0
normal_013.csv,0
normal_014.csv,0
normal_015.csv,0
normal_016.csv,0
normal_017.csv,0
normal_018.csv,0
normal_021.csv,0
normal_022.csv,0
normal_025.csv,0
normal_026.csv,0
normal_027.csv,0
normal_028.csv,0
normal_029.csv,0
normal_030.csv,0
normal_032.csv,0
normal_033.csv,0
normal_034.csv,0
normal_035.csv,0
normal_036.csv,0
normal_038.csv,0
normal_039.csv,0
normal_041.csv,0
normal_044.csv,0
normal_048.csv,0
normal_050.csv,0
normal_051.csv,0
normal_052.csv,0
normal_053.csv,0
normal_054.csv,0
normal_056.csv,0
normal_057.csv,0
normal_058.csv,0
normal_060.csv,0
normal_061.csv,0
normal_062.csv,0
normal_063.csv,0
normal_064.csv,0
normal_065.csv,0
normal_067.csv,0
normal_068.csv,0
normal_069.csv,0
normal_070.csv,0
normal_071.csv,0
normal_072.csv,0
normal_073.csv,0
normal_075.csv,0
normal_077.csv,0
normal_081.csv,0
normal_083.csv,0
normal_085.csv,0
normal_087.csv,0
normal_089.csv,0
normal_093.csv,0
normal_094.csv,0
normal_095.csv,0
normal_097.csv,0
normal_099.csv,0
normal_100.csv,0
normal_101.csv,0
normal_104.csv,0
normal_105.csv,0
normal_106.csv,0
normal_108.csv,0
normal_110.csv,0
normal_111.csv,0
normal_113.csv,0
normal_114.csv,0
normal_115.csv,0
normal_116.csv,0
normal_117.csv,0
normal_118.csv,0
normal_121.csv,0
normal_122.csv,0
normal_123.csv,0
normal_125.csv,0
normal_127.csv,0
normal_128.csv,0
normal_131.csv,0
normal_133.csv,0
normal_137.csv,0
normal_140.csv,0
normal_141.csv,0
normal_145.csv,0
normal_147.csv,0
normal_148.csv,0
normal_150.csv,0
normal_151.csv,0
normal_152.csv,0
normal_157.csv,0
normal_159.csv,0
normal_160.csv,0
tumor_002.csv,1
tumor_004.csv,1
tumor_006.csv,1
tumor_008.csv,1
tumor_009.csv,1
tumor_010.csv,1
tumor_012.csv,1
tumor_014.csv,1
tumor_015.csv,1
tumor_019.csv,1
tumor_022.csv,1
tumor_023.csv,1
tumor_024.csv,1
tumor_030.csv,1
tumor_033.csv,1
tumor_036.csv,1
tumor_037.csv,1
tumor_038.csv,1
tumor_040.csv,1
tumor_042.csv,1
tumor_043.csv,1
tumor_044.csv,1
tumor_045.csv,1
tumor_047.csv,1
tumor_050.csv,1
tumor_051.csv,1
tumor_052.csv,1
tumor_053.csv,1
tumor_054.csv,1
tumor_055.csv,1
tumor_059.csv,1
tumor_060.csv,1
tumor_061.csv,1
tumor_065.csv,1
tumor_066.csv,1
tumor_067.csv,1
tumor_068.csv,1
tumor_069.csv,1
tumor_070.csv,1
tumor_071.csv,1
tumor_072.csv,1
tumor_073.csv,1
tumor_075.csv,1
tumor_078.csv,1
tumor_080.csv,1
tumor_081.csv,1
tumor_083.csv,1
tumor_087.csv,1
tumor_089.csv,1
tumor_090.csv,1
tumor_093.csv,1
tumor_094.csv,1
tumor_097.csv,1
tumor_099.csv,1
tumor_100.csv,1
tumor_101.csv,1
tumor_102.csv,1
tumor_103.csv,1
tumor_108.csv,1
tumor_109.csv,1
tumor_110.csv,1
tumor_111.csv,1
test_002.csv,1
test_003.csv,0
test_004.csv,1
test_005.csv,0
test_006.csv,0
test_008.csv,1
test_009.csv,0
test_010.csv,1
test_011.csv,1
test_013.csv,1
test_014.csv,0
test_016.csv,1
test_017.csv,0
test_019.csv,0
test_024.csv,0
test_028.csv,0
test_029.csv,1
test_033.csv,1
test_034.csv,0
test_035.csv,0
test_036.csv,0
test_037.csv,0
test_039.csv,0
test_040.csv,1
test_043.csv,0
test_044.csv,0
test_046.csv,1
test_047.csv,0
test_048.csv,1
test_052.csv,1
test_056.csv,0
test_057.csv,0
test_058.csv,0
test_059.csv,0
test_063.csv,0
test_064.csv,1
test_065.csv,1
test_066.csv,1
test_068.csv,1
test_069.csv,1
test_070.csv,0
test_072.csv,0
test_076.csv,0
test_078.csv,0
test_079.csv,1
test_080.csv,0
test_081.csv,0
test_084.csv,1
test_085.csv,0
test_087.csv,0
test_088.csv,0
test_089.csv,0
test_090.csv,1
test_093.csv,0
test_095.csv,0
test_096.csv,0
test_097.csv,1
test_098.csv,0
test_100.csv,0
test_101.csv,0
test_102.csv,1
test_107.csv,0
test_108.csv,1
test_109.csv,0
test_110.csv,1
test_111.csv,0
test_112.csv,0
test_113.csv,1
test_114.csv,1
test_115.csv,0
test_116.csv,1
test_118.csv,0
test_119.csv,0
test_122.csv,1
test_123.csv,0
test_124.csv,0
test_126.csv,0
test_127.csv,0
