File Name,Sample Type
normal_002.csv,0
normal_003.csv,0
normal_004.csv,0
normal_005.csv,0
normal_008.csv,0
normal_011.csv,0
normal_012.csv,0
normal_013.csv,0
normal_014.csv,0
normal_018.csv,0
normal_019.csv,0
normal_021.csv,0
normal_022.csv,0
normal_024.csv,0
normal_025.csv,0
normal_028.csv,0
normal_031.csv,0
normal_032.csv,0
normal_033.csv,0
normal_034.csv,0
normal_038.csv,0
normal_040.csv,0
normal_041.csv,0
normal_042.csv,0
normal_043.csv,0
normal_044.csv,0
normal_045.csv,0
normal_046.csv,0
normal_049.csv,0
normal_050.csv,0
normal_051.csv,0
normal_052.csv,0
normal_053.csv,0
normal_056.csv,0
normal_059.csv,0
normal_062.csv,0
normal_063.csv,0
normal_064.csv,0
normal_065.csv,0
normal_067.csv,0
normal_068.csv,0
normal_070.csv,0
normal_073.csv,0
normal_076.csv,0
normal_079.csv,0
normal_083.csv,0
normal_084.csv,0
normal_085.csv,0
normal_087.csv,0
normal_088.csv,0
normal_092.csv,0
normal_093.csv,0
normal_094.csv,0
normal_096.csv,0
normal_097.csv,0
normal_099.csv,0
normal_100.csv,0
normal_101.csv,0
normal_103.csv,0
normal_105.csv,0
normal_107.csv,0
normal_108.csv,0
normal_109.csv,0
normal_111.csv,0
normal_114.csv,0
normal_117.csv,0
normal_120.csv,0
normal_121.csv,0
normal_122.csv,0
normal_125.csv,0
normal_130.csv,0
normal_131.csv,0
normal_133.csv,0
normal_134.csv,0
normal_137.csv,0
normal_140.csv,0
normal_141.csv,0
normal_146.csv,0
normal_148.csv,0
normal_149.csv,0
normal_152.csv,0
normal_153.csv,0
normal_154.csv,0
normal_155.csv,0
normal_156.csv,0
normal_157.csv,0
normal_158.csv,0
normal_159.csv,0
normal_160.csv,0
tumor_001.csv,1
tumor_002.csv,1
tumor_003.csv,1
tumor_004.csv,1
tumor_006.csv,1
tumor_008.csv,1
tumor_009.csv,1
tumor_010.csv,1
tumor_011.csv,1
tumor_013.csv,1
tumor_016.csv,1
tumor_017.csv,1
tumor_018.csv,1
tumor_021.csv,1
tumor_022.csv,1
tumor_023.csv,1
tumor_024.csv,1
tumor_025.csv,1
tumor_026.csv,1
tumor_027.csv,1
tumor_030.csv,1
tumor_031.csv,1
tumor_033.csv,1
tumor_035.csv,1
tumor_037.csv,1
tumor_038.csv,1
tumor_039.csv,1
tumor_043.csv,1
tumor_044.csv,1
tumor_045.csv,1
tumor_046.csv,1
tumor_047.csv,1
tumor_049.csv,1
tumor_051.csv,1
tumor_053.csv,1
tumor_054.csv,1
tumor_056.csv,1
tumor_061.csv,1
tumor_062.csv,1
tumor_063.csv,1
tumor_064.csv,1
tumor_065.csv,1
tumor_066.csv,1
tumor_067.csv,1
tumor_068.csv,1
tumor_069.csv,1
tumor_071.csv,1
tumor_072.csv,1
tumor_073.csv,1
tumor_077.csv,1
tumor_080.csv,1
tumor_081.csv,1
tumor_082.csv,1
tumor_083.csv,1
tumor_084.csv,1
tumor_085.csv,1
tumor_088.csv,1
tumor_089.csv,1
tumor_090.csv,1
tumor_091.csv,1
tumor_092.csv,1
tumor_093.csv,1
tumor_094.csv,1
tumor_095.csv,1
tumor_096.csv,1
tumor_097.csv,1
tumor_098.csv,1
tumor_099.csv,1
tumor_100.csv,1
tumor_101.csv,1
tumor_103.csv,1
tumor_104.csv,1
tumor_105.csv,1
tumor_107.csv,1
tumor_111.csv,1
test_001.csv,1
test_002.csv,1
test_008.csv,1
test_009.csv,0
test_010.csv,1
test_011.csv,1
test_012.csv,0
test_013.csv,1
test_014.csv,0
test_021.csv,1
test_022.csv,0
test_023.csv,0
test_026.csv,1
test_027.csv,1
test_028.csv,0
test_029.csv,1
test_031.csv,0
test_035.csv,0
test_036.csv,0
test_038.csv,1
test_042.csv,0
test_043.csv,0
test_045.csv,0
test_050.csv,0
test_051.csv,1
test_052.csv,1
test_055.csv,0
test_058.csv,0
test_059.csv,0
test_063.csv,0
test_064.csv,1
test_067.csv,0
test_068.csv,1
test_071.csv,1
test_072.csv,0
test_073.csv,1
test_074.csv,1
test_075.csv,1
test_077.csv,0
test_078.csv,0
test_079.csv,1
test_080.csv,0
test_081.csv,0
test_082.csv,1
test_084.csv,1
test_085.csv,0
test_086.csv,0
test_087.csv,0
test_088.csv,0
test_089.csv,0
test_090.csv,1
test_093.csv,0
test_094.csv,1
test_095.csv,0
test_097.csv,1
test_098.csv,0
test_099.csv,1
test_100.csv,0
test_101.csv,0
test_102.csv,1
test_104.csv,1
test_106.csv,0
test_109.csv,0
test_111.csv,0
test_112.csv,0
test_113.csv,1
test_115.csv,0
test_117.csv,1
test_120.csv,0
test_121.csv,1
test_126.csv,0
test_127.csv,0
test_128.csv,0
test_129.csv,0
test_130.csv,0
